user_code, start_station, end_station, price, start_time, end_time
884907534,Shenzhen Bay Park,Aobei,7.0,2023-02-15 22:58:30,2023-02-15 23:24:30
887882958,Shiyaling,Huangbeiling,4.0,2024-02-05 06:31:16,2024-02-05 07:04:16
887425956,Honghuashan,Baigelong,9.0,2024-03-10 06:49:31,2024-03-10 06:52:31
886694410,Liantang Checkpoint,Yanzihu,9.0,2023-06-01 11:34:03,2023-06-01 12:18:03
885603312,Chegongmiao,Grand Theater,3.0,2024-03-21 14:43:40,2024-03-21 15:09:40
885902059,Futian Bonded Area,Liuyue North,6.0,2023-05-31 15:55:58,2023-05-31 16:49:58
881968374,Baohua,Hi-Tech Park,4.0,2024-03-22 18:43:50,2024-03-22 19:10:50
883674751,Songgang,Haishan,12.0,2023-12-28 09:41:43,2023-12-28 10:01:43
884564075,Qianwan,Bagualing,7.0,2023-11-06 12:47:06,2023-11-06 13:33:06
884033842,Yanzihu,Changhu,11.0,2023-03-13 17:35:24,2023-03-13 18:24:24
883952482,Window of the World,Lianhua West,4.0,2023-05-09 15:59:35,2023-05-09 16:41:35
886379018,Zhangbei,Minzhi,7.0,2023-01-22 09:33:33,2023-01-22 09:35:33
886885873,Baishilong,Xiangmi,4.0,2023-09-26 08:44:26,2023-09-26 08:54:26
885261238,Yanzihu,Bao'an,12.0,2023-12-10 22:59:18,2023-12-10 23:48:18
888841923,Huaide,Baotian 1st Road,4.0,2024-03-18 11:37:04,2024-03-18 12:33:04
882304603,Lianhuacun ,Longdong Station,8.0,2024-03-02 15:33:28,2024-03-02 15:33:28
887709206,Shenyun,Yantian Port West,7.0,2023-05-10 09:32:03,2023-05-10 10:25:03
881707547,Hongling North,University Town,6.0,2023-02-27 08:36:37,2023-02-27 08:39:37
887873142,Haishan,Pingshan Station,10.0,2023-05-02 14:39:16,2023-05-02 15:16:16
883958334,Buxin,Ailian,6.0,2023-08-08 09:32:16,2023-08-08 09:43:16
882386271,Yuehaimen,Songgang Park,9.0,2023-09-30 14:33:55,2023-09-30 15:21:55
881311205,Bantian North,Xiashuijing,3.0,2023-06-27 18:37:12,2023-06-27 19:15:12
884678588,Longdong Station,Xinxiu,8.0,2023-04-01 18:59:29,2023-04-01 19:15:29
883701289,Xintangwei Station,Sihai,10.0,2023-05-29 14:30:48,2023-05-29 14:33:48
882700555,Shenzhen World South,Shuanglong Station,12.0,2023-10-04 21:42:36,2023-10-04 22:11:36
888093957,Nonglin,Shangsha,2.0,2023-05-14 22:34:06,2023-05-14 22:53:06
887412360,Chaguang,Zhangbei,8.0,2024-01-19 08:32:28,2024-01-19 09:27:28
886067592,Pingluan Hill,Minzhi,6.0,2023-08-25 20:38:58,2023-08-25 21:37:58
888180063,Bantian,Futian Bonded Area,5.0,2023-09-22 13:39:15,2023-09-22 14:03:15
889165614,Baishizhou,Xin'an,4.0,2023-03-08 22:30:29,2023-03-08 23:25:29
889307282,Fuhai West,Jinlong,13.0,2023-04-11 07:30:48,2023-04-11 08:28:48
888586753,Haishan,Nonglin,7.0,2023-11-17 16:31:38,2023-11-17 17:00:38
888222905,Xingwei,Wenjin,9.0,2023-01-09 17:34:10,2023-01-09 18:00:10
881328191,Shutianpu,Shangfen,7.0,2023-02-08 20:54:44,2023-02-08 21:24:44
885717420,Daxin,Guangyayuan,7.0,2023-08-01 22:40:38,2023-08-01 23:09:38
888122507,Bitou,Huaqiang Rd,10.0,2023-11-08 19:42:23,2023-11-08 20:23:23
887414423,Houting,Songgang,2.0,2023-07-07 20:49:44,2023-07-07 21:31:44
884046716,Hubei,Liwan,7.0,2024-03-19 08:33:49,2024-03-19 09:32:49
881284280,Qiaocheng North,Huanggekeng  station,8.0,2023-04-28 14:49:58,2023-04-28 15:45:58
883656126,Sungang,Xuexiang,5.0,2023-10-18 08:52:01,2023-10-18 08:57:01
885990094,Huawei,Bao'an Stadium,7.0,2023-07-07 22:58:11,2023-07-07 23:47:11
883607580,Gangxia,Bao'an Center,6.0,2023-08-11 14:58:00,2023-08-11 15:31:00
884835220,Xili Lake,SIAT,9.0,2023-12-16 07:40:07,2023-12-16 07:46:07
887312710,Bihaiwan,Liuyue,9.0,2023-12-17 07:40:20,2023-12-17 08:04:20
883939277,Shenwan,Mawan,5.0,2023-12-15 07:48:53,2023-12-15 08:31:53
884540681,Chaguang,Tongxinling,6.0,2023-09-03 12:55:46,2023-09-03 13:19:46
888785021,Huawei,Linhai,7.0,2023-11-20 22:59:28,2023-11-20 23:38:28
881047757,Keyuan,Huilongpu  station
,9.0,2023-02-16 19:59:53,2023-02-16 20:37:53
889076926,Shanglilang,Tongxinling,6.0,2023-07-14 07:56:56,2023-07-14 07:56:56
882956253,Laojie,Xili Lake,6.0,2023-06-28 21:56:32,2023-06-28 22:39:32
883901933,Lianhua West,Mission Hills,7.0,2024-03-06 12:33:46,2024-03-06 12:44:46
889739364,Changzhen,Menghai,9.0,2023-09-29 14:43:58,2023-09-29 15:15:58
883197658,Meicun,Huanancheng,6.0,2023-12-28 22:48:50,2023-12-28 23:24:50
889409853,Liyumen,Sihai,3.0,2024-03-13 20:38:09,2024-03-13 21:29:09
888368987,Songyuanxia,Baishizhou,8.0,2023-02-08 22:43:25,2023-02-08 23:34:25
881149807,Wanxia,Taoyuancun,5.0,2023-03-08 07:30:22,2023-03-08 08:01:22
887673986,Zhongwu South,Chiwei,7.0,2024-02-09 22:42:00,2024-02-09 23:27:00
889226924,Grand Theater,Longhua,6.0,2023-04-05 11:45:47,2023-04-05 12:06:47
887829994,Shangfen,Bao'an Stadium,6.0,2023-08-18 09:41:01,2023-08-18 09:55:01
888585927,Liyumen,Wutong Mountain South,7.0,2023-05-28 11:54:21,2023-05-28 12:04:21
887250106,Huilongpu  station
,Hongshuwan,9.0,2024-02-09 19:31:54,2024-02-09 20:18:54
888663856,Longdong Station,Songyuanxia,10.0,2024-02-29 17:30:08,2024-02-29 18:30:08
883602926,Shuiwan,Shijing,11.0,2023-06-08 13:44:57,2023-06-08 14:06:57
885440037,Science Museum,Litchi Orchards,6.0,2023-07-20 18:52:11,2023-07-20 19:32:11
888467018,Minle,Huangmugang,4.0,2023-07-18 21:34:24,2023-07-18 22:30:24
887622181,Yijing,Qiaotou,10.0,2023-09-25 22:46:17,2023-09-25 23:13:17
888682457,Yangmei,Maling,4.0,2023-07-30 19:53:00,2023-07-30 20:02:00
885127575,Ludancun,Shekou Port,7.0,2023-01-03 10:41:15,2023-01-03 11:22:15
885935102,Minle,Xiaomeisha,8.0,2023-02-06 21:31:17,2023-02-06 22:06:17
885057767,Science Park,Qinghu North,7.0,2023-03-26 09:44:04,2023-03-26 10:32:04
886660018,Liutang,Shawei,6.0,2023-07-30 18:32:40,2023-07-30 18:52:40
887627205,Qiaotou,Zhongshan Park,6.0,2023-10-04 12:43:16,2023-10-04 13:24:16
885146358,Liuyue North,Jingtian,6.0,2024-03-06 14:46:35,2024-03-06 15:26:35
889308531,Shawei,Xiameilin,3.0,2023-08-27 12:41:16,2023-08-27 13:27:16
886579769,Wenjin,Tangwei,10.0,2023-03-24 21:43:02,2023-03-24 22:12:02
889826509,Guangming St,Xiangxicun,8.0,2024-03-15 18:53:05,2024-03-15 19:20:05
889751620,Science Museum,Nanguang,6.0,2023-08-02 14:48:24,2023-08-02 15:25:24
887692403,Xuexiang,Shangwu,6.0,2024-01-23 18:41:28,2024-01-23 18:51:28
888144441,Mawan,Yangmei,7.0,2023-05-16 07:35:38,2023-05-16 08:23:38
885840894,Dongjiang Column Memorial 
Hall Station,Baolong,3.0,2023-07-03 10:43:00,2023-07-03 11:32:00
889282144,Universiade,Liantang,7.0,2023-07-16 20:39:39,2023-07-16 20:45:39
886294597,Bantian North,Futian Bonded Area,5.0,2023-03-07 17:55:55,2023-03-07 18:24:55
888919617,Meilinguan, Shengping Station,8.0,2023-08-18 12:50:24,2023-08-18 13:18:24
881004419,Shixia,Guantian,6.0,2023-02-28 07:59:41,2023-02-28 08:43:41
887332068,Taoyuan,Hongshuwan,3.0,2023-11-12 13:34:31,2023-11-12 13:53:31
884228951,Yuanling,Airport North,9.0,2023-04-07 09:45:21,2023-04-07 09:57:21
885455960,Huawei,Gongming Square,8.0,2024-01-30 12:31:57,2024-01-30 13:05:57
884827355,Xin'an,Shenwan,4.0,2024-01-08 10:33:22,2024-01-08 10:52:22
886243360,Shuanglong Station,Wanxia,10.0,2023-11-21 10:46:29,2023-11-21 11:23:29
885445285,Gongming Square,Liyumen,8.0,2023-07-25 11:51:22,2023-07-25 12:03:22
886606971,Wanxia,Taoyuancun,5.0,2024-03-19 14:31:20,2024-03-19 14:32:20
889678266,Huaxin,Hongshuwan South,5.0,2023-01-28 22:57:43,2023-01-28 23:51:43
887597562,Longyuan Station,Yonghu,4.0,2023-06-26 20:46:56,2023-06-26 21:01:56
888113843,ShaTian,Hi-Tech Park,11.0,2023-12-24 18:57:42,2023-12-24 19:32:42
886865891,Hongling North,Taoyuancun,5.0,2024-03-07 06:31:51,2024-03-07 07:13:51
889131862,Yantianxu,Luohu,7.0,2024-01-04 18:39:59,2024-01-04 18:55:59
886917553,Hehua,Nanlian,9.0,2023-07-21 13:35:48,2023-07-21 13:50:48
884033842,Liutang,Xin'an Park,2.0,2023-05-03 20:51:21,2023-05-03 20:52:21
885724867,Xikeng,Shutianpu,9.0,2023-11-26 21:40:59,2023-11-26 22:39:59
884978964,Yinhu,Zhenmei,8.0,2023-01-30 11:47:53,2023-01-30 12:38:53
887383238,Gongming Square,Tanglang,8.0,2023-08-26 07:54:15,2023-08-26 08:30:15
889421531,Guanlan,Shenzhen Bay Park,7.0,2024-03-12 16:39:28,2024-03-12 16:59:28
888024329,Hi-tech South,Qiaocheng East,4.0,2023-07-19 15:32:02,2023-07-19 16:08:02
889020366,Zhenmei,Shangshuijing,8.0,2023-12-16 19:38:32,2023-12-16 20:28:32
889676794,Yanzihu,Shenzhen World,14.0,2023-07-23 09:36:56,2023-07-23 09:43:56
886583525,Qinghu,Universiade Center,8.0,2024-03-20 08:47:06,2024-03-20 09:07:06
884533064,Waterlands Resort South,Buji,10.0,2023-10-18 21:56:40,2023-10-18 22:41:40
885261238,Waterlands Resort South,Shuibei,10.0,2023-10-03 22:56:34,2023-10-03 23:48:34
884881514,Liangmao Hill,Nigang,6.0,2023-02-03 07:34:17,2023-02-03 07:41:17
882306273,Gangxia North,Hanling,3.0,2024-02-12 16:31:57,2024-02-12 16:53:57
882192073,Yinhu,Chiwei,3.0,2023-01-27 22:34:37,2023-01-27 22:47:37
883871422,Zhuzilin,Hongling North,4.0,2024-03-23 07:33:59,2024-03-23 07:47:59
886572314,Minle,Buji,5.0,2023-07-16 13:32:50,2023-07-16 13:39:50
884048188,Litchi Orchards,Honglang North,4.0,2023-11-16 14:45:19,2023-11-16 15:17:19
883103198,Shutianpu,Shuibei,9.0,2023-07-17 14:40:57,2023-07-17 15:13:57
887088619,Yuanling,Xikeng,6.0,2023-07-27 12:55:26,2023-07-27 13:46:26
889717586,Fumin,Kengzi,9.0,2024-02-26 13:38:19,2024-02-26 14:29:19
885982288,Hongling North,Liwan,7.0,2023-12-24 14:58:04,2023-12-24 15:10:04
885489218,Gangtou,Dongjiang Column Memorial 
Hall Station,9.0,2023-01-25 11:52:28,2023-01-25 12:27:28
885173478,Waterlands Resort South,Lianhua North,9.0,2023-10-31 08:34:17,2023-10-31 08:39:17
885839377,Airport North,Chaguang,7.0,2023-03-10 19:45:40,2023-03-10 19:57:40
881307633,Futian,Bao'an Center,6.0,2024-03-13 17:44:58,2024-03-13 18:34:58
886808913,Haiyue,Baishizhou,4.0,2023-05-11 22:59:50,2023-05-11 23:17:50
884700856,Baohua,Tongxinling,7.0,2023-05-23 12:44:31,2023-05-23 12:49:31
885622139,Changzhen,Hanling,7.0,2024-02-21 16:55:14,2024-02-21 17:35:14
883076091,Henggang,Shuanglong Station,4.0,2023-07-07 07:40:04,2023-07-07 07:49:04
886630073,Minzhi,Guangyayuan,2.0,2023-05-19 13:47:57,2023-05-19 13:57:57
882202525,Zhongshan Park,Jinlong,10.0,2023-04-26 14:52:49,2023-04-26 15:03:49
881764383,Universiade,Baolongtongle Station,4.0,2023-10-09 17:47:11,2023-10-09 17:50:11
886191388,Yannan,Meijing,3.0,2023-10-30 06:45:37,2023-10-30 07:31:37
883390442,Silian,Wanxia,8.0,2023-11-13 14:49:21,2023-11-13 15:48:21
884761677,Houhai,Futian,5.0,2023-04-03 15:42:48,2023-04-03 15:47:48
882884298,Yonghu,Zhangbei,3.0,2023-01-22 22:50:48,2023-01-22 23:09:48
884085520,Liutang,Pingshan wei,11.0,2023-02-25 21:56:59,2023-02-25 22:29:59
889958375,Liantang Checkpoint,Sihai,7.0,2024-03-23 21:46:21,2024-03-23 22:12:21
881066339,Qiaocheng East,Niuhu,8.0,2023-01-17 07:40:03,2023-01-17 07:57:03
882003530,ShaTian,Shenzhen World North,15.0,2023-10-23 12:57:53,2023-10-23 13:19:53
881742189,Yantian Rd,Baishizhou,8.0,2023-04-13 16:40:54,2023-04-13 16:58:54
884855852,Shangwu,Tai'an,7.0,2023-09-07 08:52:20,2023-09-07 08:56:20
883067340,Keyuan,Yuanling,6.0,2023-11-30 21:47:55,2023-11-30 22:21:55
886620598,Hongshuwan South,Changlong,6.0,2024-02-17 07:43:53,2024-02-17 08:29:53
885076687,Xingwei,Huangtian,2.0,2024-02-29 21:44:35,2024-02-29 22:11:35
881888964,Hanling,Haishan,6.0,2023-05-04 13:47:55,2023-05-04 14:32:55
882336606,Xili,Songgang,8.0,2023-07-04 09:47:36,2023-07-04 10:11:36
885712705,Qiaotou West,Sports Center,9.0,2023-10-17 15:56:47,2023-10-17 16:55:47
882051296,Nantou Ancient City,Qiaocheng East,4.0,2023-08-07 08:39:52,2023-08-07 08:56:52
881585624,Yantianxu,Loucun,11.0,2023-04-18 06:47:02,2023-04-18 07:47:02
887519219,Fuhai West,Yantian Rd,12.0,2023-11-23 21:40:17,2023-11-23 22:26:17
888591217,Huaqiang North,Longsheng,5.0,2024-02-29 11:40:54,2024-02-29 12:22:54
881677738,Longyuan Station,Pingshan Square ,4.0,2023-07-17 13:39:11,2023-07-17 13:57:11
885962905,Buxin,Zhuzilin,5.0,2023-07-15 14:33:17,2023-07-15 15:13:17
887228281,Huaqiang South,Liutang,7.0,2023-02-02 11:48:41,2023-02-02 12:46:41
887240276,Liwan,Bitou,8.0,2023-05-08 08:49:31,2023-05-08 09:13:31
888902552,Laojie,Futian Bonded Area,4.0,2023-06-06 13:43:07,2023-06-06 14:08:07
889006143,Convention & Exhibition Center,Window of the World,3.0,2023-12-02 13:56:31,2023-12-02 14:39:31
881444705,Meilinguan,Luohu  North,4.0,2023-10-24 15:38:22,2023-10-24 16:20:22
884538660,Xinhe Station,Zhuzilin,9.0,2024-02-15 14:39:50,2024-02-15 15:33:50
884101035,Danzhutou,Bantian,4.0,2023-03-21 16:51:10,2023-03-21 17:43:10
881695353,Xin'an,Nigang,7.0,2023-11-24 16:37:45,2023-11-24 17:35:45
886027638,Nanyou West,Grand Theater,6.0,2023-06-10 15:30:04,2023-06-10 15:52:04
882991999,Taiziwan,Bagualing,7.0,2023-08-24 20:58:09,2023-08-24 21:11:09
886046225,Universiade Center,Shabo ,6.0,2023-03-24 13:41:20,2023-03-24 13:49:20
883536367,Fuwei,Tongxinling,8.0,2023-09-15 19:38:30,2023-09-15 20:15:30
881604472,Houting,Railway Park,8.0,2023-02-05 22:49:30,2023-02-05 23:25:30
883956699,Fumin,Dongjiaotou,6.0,2023-06-12 18:35:21,2023-06-12 19:17:21
887680755,Luohu  North,Shuibei,3.0,2024-01-17 09:49:55,2024-01-17 10:44:55
886571648,Honghu,Liyumen,7.0,2023-10-22 20:53:38,2023-10-22 21:28:38
886065049,Shangsha,Mumianwan,5.0,2023-10-29 15:38:06,2023-10-29 16:03:06
885578382,Nanyou West,Longjing,5.0,2023-11-27 12:56:34,2023-11-27 13:00:34
886155203,Shutianpu,Yinhu,9.0,2024-03-10 09:55:15,2024-03-10 10:25:15
889187560,Yitian,Shenzhen World South,8.0,2023-06-16 14:55:22,2023-06-16 15:06:22
888735295,Hongshuwan South,Shatoujiao,7.0,2023-03-12 16:52:51,2023-03-12 17:30:51
885922017,Shenzhen Bay Park,Tongle South,4.0,2023-08-29 18:58:12,2023-08-29 19:18:12
885377920,Xixiang,Yantianxu,10.0,2023-06-25 13:39:12,2023-06-25 14:10:12
889001165,Baishilong,Shenzhen North Station,2.0,2024-02-06 13:44:23,2024-02-06 14:09:23
889528904,Dengliang,Bitou,8.0,2024-03-13 21:47:00,2024-03-13 22:24:00
886660018,Sungang,Waterlands Resort East,10.0,2023-03-16 16:35:14,2023-03-16 16:45:14
884829877,Tongxinling,Xiangmei,4.0,2023-04-30 19:39:18,2023-04-30 20:18:18
889189834,Xuexiang,Yijing,6.0,2023-10-20 16:42:22,2023-10-20 17:31:22
886813150,Xiangmei North,Huaqiang North,3.0,2023-01-19 22:37:47,2023-01-19 23:28:47
888858829,Huaqiang South,Dameisha,7.0,2024-01-20 18:39:39,2024-01-20 19:16:39
881141143,Chiwan,Nanyou West,3.0,2023-01-31 10:39:42,2023-01-31 11:39:42
882957654,Xiaomeisha,Honghuashan,12.0,2023-04-08 06:32:37,2023-04-08 06:50:37
885788835,Zhuguang,Buji,6.0,2023-07-05 10:33:40,2023-07-05 10:59:40
882245925,Chegongmiao,Liyumen,5.0,2023-03-26 20:44:29,2023-03-26 20:44:29
887645091,Baohua,Guiwan,2.0,2024-02-20 06:39:30,2024-02-20 07:25:30
888118363,Xiangxicun,Qiaocheng North,5.0,2023-03-11 19:54:08,2023-03-11 20:43:08
883346221,Huangmugang,Convention & Exhibition City,9.0,2023-07-02 15:41:59,2023-07-02 16:07:59
883726368,Baigelong,Xiaomeisha,7.0,2023-09-29 15:53:49,2023-09-29 16:07:49
886784103,Loucun,Huanggang Checkpoint,8.0,2024-03-25 11:31:45,2024-03-25 12:08:45
886144693,Longjing,Xingwei,6.0,2023-05-25 15:33:12,2023-05-25 16:06:12
889583205,Longdong Station,Mission Hills,10.0,2023-03-16 17:52:52,2023-03-16 18:12:52
882820241,Chiwei,Shuiwan,6.0,2023-10-07 20:59:48,2023-10-07 21:09:48
883456424,Shanglilang,University Town,6.0,2023-10-29 14:31:46,2023-10-29 14:36:46
885526003,Shijing,Liangmao Hill,10.0,2024-03-15 09:59:36,2024-03-15 10:40:36
888734302,Longsheng,Nanshan Book Mall,7.0,2024-02-15 14:44:05,2024-02-15 14:49:05
883693642,Bantian,Pingzhou,7.0,2023-01-26 06:45:56,2023-01-26 07:41:56
881741512,Changhu,Shenzhen University South,8.0,2023-07-19 15:45:18,2023-07-19 16:36:18
882767303,Shuanglong Station,Buxin,7.0,2023-08-27 17:49:35,2023-08-27 18:46:35
882556732,Xiangmei,Science Park,8.0,2023-12-10 20:53:31,2023-12-10 21:18:31
888478073,SIAT,Kengzi,13.0,2023-03-02 22:44:02,2023-03-02 22:45:02
884601965,Xuexiang,Litchi Orchards,7.0,2024-03-13 16:44:55,2024-03-13 16:44:55
888430507,Civic Center,Shenyun,4.0,2023-11-28 07:36:48,2023-11-28 08:22:48
884932837,Fuwei,Shangchuan,5.0,2023-08-02 20:51:11,2023-08-02 21:43:11
882600992,Pingzhou,Nanlian,10.0,2023-12-11 14:31:00,2023-12-11 15:13:00
887196150,Huaqiang Rd,Baishilong,4.0,2023-03-18 16:30:14,2023-03-18 16:32:14
886864804,Hehua,Gangtou,4.0,2023-09-11 06:43:33,2023-09-11 07:20:33
881096682,Dongjiaotou,Xixiang,5.0,2023-08-28 06:39:15,2023-08-28 06:40:15
885823625,Niuhu,Haiyue,9.0,2023-10-03 15:54:20,2023-10-03 16:48:20
888639120,Longyuan Station,Tongxinling,8.0,2023-12-06 09:53:50,2023-12-06 10:51:50
882445367,Shijing,Futian,9.0,2023-04-10 20:32:53,2023-04-10 20:32:53
886040728,Songgang Park,Huaxin,9.0,2024-03-07 16:53:42,2024-03-07 17:21:42
887256754,Mugu,Haiyue,8.0,2023-06-23 12:52:37,2023-06-23 13:30:37
885800719,Taiziwan,Taoyuan,3.0,2023-03-21 11:59:33,2023-03-21 12:37:33
882250856,Pingshan Center,Guangming St,12.0,2023-11-11 19:44:50,2023-11-11 20:14:50
883685144,Nantou Ancient City,Lianhua West,5.0,2023-01-23 19:41:56,2023-01-23 20:08:56
889390680,Yuanling,Shutianpu,9.0,2023-08-08 09:52:27,2023-08-08 10:32:27
885065448,Shuiwan,Mugu,9.0,2023-01-04 17:39:52,2023-01-04 17:58:52
888783858,Henggang,ShaTian,7.0,2024-01-17 21:38:47,2024-01-17 22:01:47
886782967,Xuexiang,Renmin South,6.0,2023-05-04 21:42:13,2023-05-04 22:14:13
887105867,Huangmugang,Pingzhou,7.0,2024-02-26 10:40:11,2024-02-26 11:08:11
888298062,Henggang,Xiangmei North,7.0,2023-07-18 17:47:47,2023-07-18 18:20:47
887970124,Pingshan Station,Shangchuan,11.0,2023-10-25 11:59:19,2023-10-25 12:47:19
883801732,Qiaocheng North,Grand Theater,5.0,2023-04-26 20:52:56,2023-04-26 20:58:56
885089685,Changzhen,Shabo ,11.0,2023-11-15 13:58:55,2023-11-15 14:00:55
885390412,Meilinguan,Shuiwan,7.0,2024-03-22 16:57:19,2024-03-22 17:57:19
886241745,Sihai,Ailian,9.0,2023-08-10 08:38:39,2023-08-10 08:48:39
885481393,Science Park,Yinhu,8.0,2023-11-24 09:38:00,2023-11-24 09:41:00
885871351,Fumin,Huanancheng,7.0,2023-08-22 12:56:08,2023-08-22 13:49:08
884337942,Hongling,Guanlan,7.0,2023-12-30 16:38:44,2023-12-30 17:34:44
887695604,Liutang,Taoyuan,3.0,2023-08-30 06:52:33,2023-08-30 07:38:33
881471704,Hubei,Fuyong,9.0,2024-01-12 18:32:54,2024-01-12 19:05:54
887755425,Shenkang,Nanshan,4.0,2023-10-31 06:51:11,2023-10-31 07:49:11
885412301,Guantian,Yuehaimen,8.0,2023-01-27 12:35:03,2023-01-27 13:10:03
882563571,Fenghuang Town,Shenzhen World South,8.0,2024-01-22 06:37:27,2024-01-22 06:48:27
881142363,Shutianpu,Xiaomeisha,13.0,2023-06-04 07:45:24,2023-06-04 08:21:24
885861885,Xixiang Taoyuan,Children's Palace,7.0,2023-02-03 16:43:05,2023-02-03 17:33:05
888277301,Sun Yat-sen University,Window of the World,9.0,2023-04-25 08:43:25,2023-04-25 08:56:25
884930110,Nanyou,He'ao,9.0,2023-01-09 17:42:30,2023-01-09 17:53:30
886842459,Songyuanxia,Qiaocheng East,7.0,2023-12-11 13:36:59,2023-12-11 14:01:59
883835342,Xiangmi,Fuwei,7.0,2023-04-17 14:30:07,2023-04-17 15:28:07
885008337,Pinghu,Shuiwan,9.0,2024-01-21 11:51:28,2024-01-21 12:50:28
884404640,Tangkeng,Keyuan,8.0,2023-07-28 15:49:55,2023-07-28 16:14:55
888141846,Shangshuijing,Yangmei,2.0,2023-01-26 12:41:02,2023-01-26 13:05:02
885182322,Cuizhu,Guangming St,8.0,2023-01-20 07:52:49,2023-01-20 08:40:49
881215205,Tangkeng,Tianbei,5.0,2023-10-28 18:43:54,2023-10-28 18:52:54
882248660,Minzhi,Airport,8.0,2023-09-17 18:56:40,2023-09-17 19:56:40
886525493,Huangtian,Waterlands Resort South,5.0,2023-06-09 17:36:16,2023-06-09 17:41:16
889074664,Buxin,Ailian,6.0,2023-06-08 07:31:20,2023-06-08 07:40:20
884121607,Shenkang,Mugu,7.0,2023-07-18 10:41:02,2023-07-18 11:23:02
888102069,Shenkang,Yitian,4.0,2023-11-06 07:57:21,2023-11-06 08:25:21
888399835,Dongjiang Column Memorial 
Hall Station,Bei'er Rd,9.0,2023-03-21 16:57:39,2023-03-21 17:48:39
881000497,Shangjing Station,Silian,5.0,2023-11-11 16:59:39,2023-11-11 17:54:39
883910555,Sihai,Guomao,6.0,2023-03-30 10:48:47,2023-03-30 10:54:47
883359801,Xitou,Lingzhi,7.0,2024-03-23 16:42:08,2024-03-23 17:16:08
885003579,Shuanglong Station,Mugu,9.0,2023-07-26 12:59:47,2023-07-26 13:26:47
888823080,Taoyuancun,Shangshuijing,6.0,2024-01-17 07:57:18,2024-01-17 08:00:18
882494345,Tongle South,Yannan,6.0,2024-03-17 17:36:00,2024-03-17 18:01:00
884678588,Renmin South,Sungang,3.0,2023-05-21 17:42:27,2023-05-21 18:01:27
887253789,Tai'an,Longsheng,6.0,2024-01-11 19:44:40,2024-01-11 20:23:40
888959696,Waterlands Resort East,Ludancun,10.0,2024-02-18 18:47:52,2024-02-18 19:17:52
884419338,Minzhi,Bei'er Rd,3.0,2024-03-03 14:32:59,2024-03-03 14:57:59
888884126,Shenzhen University South,Xikeng,8.0,2023-03-15 11:52:21,2023-03-15 12:42:21
889126156,Mawan,Zuopaotai East,4.0,2023-06-02 18:48:28,2023-06-02 19:39:28
884669365,Huaide,Songgang Park,5.0,2023-06-19 21:51:02,2023-06-19 22:47:02
888489384,Taiziwan,He'ao,9.0,2024-01-30 21:55:57,2024-01-30 22:40:57
885455486,Chaguang,Nankeng,5.0,2023-02-26 22:40:15,2023-02-26 23:21:15
884106395,Bao'an Stadium,Liuyue North,8.0,2024-03-19 12:47:08,2024-03-19 12:58:08
887017846,Chiwei,Shenzhen University South,5.0,2023-12-01 11:50:32,2023-12-01 12:45:32
888776105,Qiaotou West,Civic Center,8.0,2023-03-16 16:43:41,2023-03-16 16:58:41
888951241,Changzhen,Buxin,8.0,2023-06-22 10:50:25,2023-06-22 10:53:25
886344374,Linhai,Qiaocheng North,5.0,2023-03-20 18:39:37,2023-03-20 19:09:37
883012835,Liuhe station,Railway Park,11.0,2023-06-03 06:31:57,2023-06-03 07:16:57
885485145,Taiziwan,SIAT,11.0,2023-10-10 16:49:04,2023-10-10 17:03:04
888018346,Heshuikou,Fanshen,8.0,2023-03-28 18:32:33,2023-03-28 18:49:33
884200999,Fuyong,Bao'an Center,5.0,2023-10-22 16:45:06,2023-10-22 16:46:06
884222132,Qianwan,Songgang Park,8.0,2023-01-10 13:57:40,2023-01-10 14:47:40
885615234,Waterlands Resort South,Shenyun,8.0,2023-07-10 21:30:12,2023-07-10 22:19:12
887995123,Shenzhen World,Civic Center,9.0,2024-01-14 21:53:46,2024-01-14 22:44:46
883553701,Silian,Shanglilang,7.0,2023-10-30 11:35:20,2023-10-30 12:25:20
889584844,Menghai,Daxin,3.0,2023-01-23 14:53:04,2023-01-23 15:06:04
884087313,Shangtang,Baotian 1st Road,6.0,2023-07-09 20:47:25,2023-07-09 20:53:25
888026433,Hi-tech South,Qiaocheng North,5.0,2023-10-05 07:43:43,2023-10-05 08:14:43
883245621,Yantian Port West,Convention & Exhibition Center,6.0,2023-04-11 06:45:04,2023-04-11 07:25:04
882711625,Huawei,Xili,5.0,2023-12-22 16:57:31,2023-12-22 17:19:31
885822485,Maling,Liuxiandong,5.0,2023-11-19 09:57:15,2023-11-19 10:56:15
882444560,Liuyue North,Waterlands Resort South,11.0,2024-01-06 19:45:56,2024-01-06 20:29:56
883983660,Shenzhen North Station,Zhangbei,7.0,2023-08-09 21:44:21,2023-08-09 22:16:21
888478073,Grand Theater,Guangyayuan,5.0,2023-07-28 16:40:11,2023-07-28 17:06:11
882363336,Baishizhou,Xixiang,5.0,2023-08-14 15:47:22,2023-08-14 16:47:22
881295387,OCT,Gangxia,3.0,2023-07-12 09:56:07,2023-07-12 10:45:07
889832773,Xiangmei North,Keyuan,4.0,2023-06-23 14:42:01,2023-06-23 15:29:01
888098467,Shixia,Qiaotou West,8.0,2023-10-21 14:52:41,2023-10-21 15:21:41
881600266,Keyuan,Yuehaimen,3.0,2023-07-07 06:34:58,2023-07-07 06:54:58
